"","date","date_end","site","site_name","variable","site_network_id","value","ratified_id","verify_id","validity_id","period","less_than","unit_name","period_name","network_parameter_id","network_id"
"1",2016-06-05 00:00:00,2016-06-05 01:00:00,"abd","Aberdeen","temp",72974,4.715,1,0,0,1,0,"degC","hourly",1372,"aun"
"2",2016-06-05 01:00:00,2016-06-05 02:00:00,"abd","Aberdeen","temp",72974,4.1768,1,0,0,1,0,"degC","hourly",1372,"aun"
"3",2016-06-05 02:00:00,2016-06-05 03:00:00,"abd","Aberdeen","temp",72974,3.6799,1,0,0,1,0,"degC","hourly",1372,"aun"
"4",2016-06-05 03:00:00,2016-06-05 04:00:00,"abd","Aberdeen","temp",72974,3.9908,1,0,0,1,0,"degC","hourly",1372,"aun"
"5",2016-06-05 04:00:00,2016-06-05 05:00:00,"abd","Aberdeen","temp",72974,3.9453,1,0,0,1,0,"degC","hourly",1372,"aun"
"6",2016-06-05 05:00:00,2016-06-05 06:00:00,"abd","Aberdeen","temp",72974,4.3786,1,0,0,1,0,"degC","hourly",1372,"aun"
"7",2016-06-05 06:00:00,2016-06-05 07:00:00,"abd","Aberdeen","temp",72974,5.3382,1,0,0,1,0,"degC","hourly",1372,"aun"
"8",2016-06-05 07:00:00,2016-06-05 08:00:00,"abd","Aberdeen","temp",72974,6.5234,1,0,0,1,0,"degC","hourly",1372,"aun"
"9",2016-06-05 08:00:00,2016-06-05 09:00:00,"abd","Aberdeen","temp",72974,8.639,1,0,0,1,0,"degC","hourly",1372,"aun"
"10",2016-06-05 09:00:00,2016-06-05 10:00:00,"abd","Aberdeen","temp",72974,12.073,1,0,0,1,0,"degC","hourly",1372,"aun"
"11",2016-06-05 10:00:00,2016-06-05 11:00:00,"abd","Aberdeen","temp",72974,14.155,1,0,0,1,0,"degC","hourly",1372,"aun"
"12",2016-06-05 11:00:00,2016-06-05 12:00:00,"abd","Aberdeen","temp",72974,15.197,1,0,0,1,0,"degC","hourly",1372,"aun"
"13",2016-06-05 12:00:00,2016-06-05 13:00:00,"abd","Aberdeen","temp",72974,15.607,1,0,0,1,0,"degC","hourly",1372,"aun"
"14",2016-06-05 13:00:00,2016-06-05 14:00:00,"abd","Aberdeen","temp",72974,15.674,1,0,0,1,0,"degC","hourly",1372,"aun"
"15",2016-06-05 14:00:00,2016-06-05 15:00:00,"abd","Aberdeen","temp",72974,15.568,1,0,0,1,0,"degC","hourly",1372,"aun"
"16",2016-06-05 15:00:00,2016-06-05 16:00:00,"abd","Aberdeen","temp",72974,15.187,1,0,0,1,0,"degC","hourly",1372,"aun"
"17",2016-06-05 16:00:00,2016-06-05 17:00:00,"abd","Aberdeen","temp",72974,14.642,1,0,0,1,0,"degC","hourly",1372,"aun"
"18",2016-06-05 17:00:00,2016-06-05 18:00:00,"abd","Aberdeen","temp",72974,13.973,1,0,0,1,0,"degC","hourly",1372,"aun"
"19",2016-06-05 18:00:00,2016-06-05 19:00:00,"abd","Aberdeen","temp",72974,12.696,1,0,0,1,0,"degC","hourly",1372,"aun"
"20",2016-06-05 19:00:00,2016-06-05 20:00:00,"abd","Aberdeen","temp",72974,11.037,1,0,0,1,0,"degC","hourly",1372,"aun"
"21",2016-06-05 20:00:00,2016-06-05 21:00:00,"abd","Aberdeen","temp",72974,9.3714,1,0,0,1,0,"degC","hourly",1372,"aun"
"22",2016-06-05 21:00:00,2016-06-05 22:00:00,"abd","Aberdeen","temp",72974,8.0674,1,0,0,1,0,"degC","hourly",1372,"aun"
"23",2016-06-05 22:00:00,2016-06-05 23:00:00,"abd","Aberdeen","temp",72974,8.2077,1,0,0,1,0,"degC","hourly",1372,"aun"
"24",NA,NA,"abd","Aberdeen","temp",72974,7.4943,1,0,0,1,0,"degC","hourly",1372,"aun"
"25",2016-06-05 00:00:00,2016-06-05 01:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,4.715,1,0,0,1,0,"degC","hourly",1372,"aun"
"26",2016-06-05 01:00:00,2016-06-05 02:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,4.1768,1,0,0,1,0,"degC","hourly",1372,"aun"
"27",2016-06-05 02:00:00,2016-06-05 03:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,3.6799,1,0,0,1,0,"degC","hourly",1372,"aun"
"28",2016-06-05 03:00:00,2016-06-05 04:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,3.9908,1,0,0,1,0,"degC","hourly",1372,"aun"
"29",2016-06-05 04:00:00,2016-06-05 05:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,3.9453,1,0,0,1,0,"degC","hourly",1372,"aun"
"30",2016-06-05 05:00:00,2016-06-05 06:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,4.3786,1,0,0,1,0,"degC","hourly",1372,"aun"
"31",2016-06-05 06:00:00,2016-06-05 07:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,5.3382,1,0,0,1,0,"degC","hourly",1372,"aun"
"32",2016-06-05 07:00:00,2016-06-05 08:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,6.5234,1,0,0,1,0,"degC","hourly",1372,"aun"
"33",2016-06-05 08:00:00,2016-06-05 09:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,8.639,1,0,0,1,0,"degC","hourly",1372,"aun"
"34",2016-06-05 09:00:00,2016-06-05 10:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,12.073,1,0,0,1,0,"degC","hourly",1372,"aun"
"35",2016-06-05 10:00:00,2016-06-05 11:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,14.155,1,0,0,1,0,"degC","hourly",1372,"aun"
"36",2016-06-05 11:00:00,2016-06-05 12:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,15.197,1,0,0,1,0,"degC","hourly",1372,"aun"
"37",2016-06-05 12:00:00,2016-06-05 13:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,15.607,1,0,0,1,0,"degC","hourly",1372,"aun"
"38",2016-06-05 13:00:00,2016-06-05 14:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,15.674,1,0,0,1,0,"degC","hourly",1372,"aun"
"39",2016-06-05 14:00:00,2016-06-05 15:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,15.568,1,0,0,1,0,"degC","hourly",1372,"aun"
"40",2016-06-05 15:00:00,2016-06-05 16:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,15.187,1,0,0,1,0,"degC","hourly",1372,"aun"
"41",2016-06-05 16:00:00,2016-06-05 17:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,14.642,1,0,0,1,0,"degC","hourly",1372,"aun"
"42",2016-06-05 17:00:00,2016-06-05 18:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,13.973,1,0,0,1,0,"degC","hourly",1372,"aun"
"43",2016-06-05 18:00:00,2016-06-05 19:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,12.696,1,0,0,1,0,"degC","hourly",1372,"aun"
"44",2016-06-05 19:00:00,2016-06-05 20:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,11.037,1,0,0,1,0,"degC","hourly",1372,"aun"
"45",2016-06-05 20:00:00,2016-06-05 21:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,9.3714,1,0,0,1,0,"degC","hourly",1372,"aun"
"46",2016-06-05 21:00:00,2016-06-05 22:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,8.0674,1,0,0,1,0,"degC","hourly",1372,"aun"
"47",2016-06-05 22:00:00,2016-06-05 23:00:00,"abd7","Aberdeen Union Street Roadside","temp",72977,8.2077,1,0,0,1,0,"degC","hourly",1372,"aun"
"48",NA,NA,"abd7","Aberdeen Union Street Roadside","temp",72977,7.4943,1,0,0,1,0,"degC","hourly",1372,"aun"
"49",2016-06-05 00:00:00,2016-06-05 01:00:00,"abd8","Aberdeen Wellington Road","temp",75953,4.715,1,0,0,1,0,"degC","hourly",1372,"aun"
"50",2016-06-05 01:00:00,2016-06-05 02:00:00,"abd8","Aberdeen Wellington Road","temp",75953,4.1768,1,0,0,1,0,"degC","hourly",1372,"aun"
"51",2016-06-05 02:00:00,2016-06-05 03:00:00,"abd8","Aberdeen Wellington Road","temp",75953,3.6799,1,0,0,1,0,"degC","hourly",1372,"aun"
"52",2016-06-05 03:00:00,2016-06-05 04:00:00,"abd8","Aberdeen Wellington Road","temp",75953,3.9908,1,0,0,1,0,"degC","hourly",1372,"aun"
"53",2016-06-05 04:00:00,2016-06-05 05:00:00,"abd8","Aberdeen Wellington Road","temp",75953,3.9453,1,0,0,1,0,"degC","hourly",1372,"aun"
"54",2016-06-05 05:00:00,2016-06-05 06:00:00,"abd8","Aberdeen Wellington Road","temp",75953,4.3786,1,0,0,1,0,"degC","hourly",1372,"aun"
"55",2016-06-05 06:00:00,2016-06-05 07:00:00,"abd8","Aberdeen Wellington Road","temp",75953,5.3382,1,0,0,1,0,"degC","hourly",1372,"aun"
"56",2016-06-05 07:00:00,2016-06-05 08:00:00,"abd8","Aberdeen Wellington Road","temp",75953,6.5234,1,0,0,1,0,"degC","hourly",1372,"aun"
"57",2016-06-05 08:00:00,2016-06-05 09:00:00,"abd8","Aberdeen Wellington Road","temp",75953,8.639,1,0,0,1,0,"degC","hourly",1372,"aun"
"58",2016-06-05 09:00:00,2016-06-05 10:00:00,"abd8","Aberdeen Wellington Road","temp",75953,12.073,1,0,0,1,0,"degC","hourly",1372,"aun"
"59",2016-06-05 10:00:00,2016-06-05 11:00:00,"abd8","Aberdeen Wellington Road","temp",75953,14.155,1,0,0,1,0,"degC","hourly",1372,"aun"
"60",2016-06-05 11:00:00,2016-06-05 12:00:00,"abd8","Aberdeen Wellington Road","temp",75953,15.197,1,0,0,1,0,"degC","hourly",1372,"aun"
"61",2016-06-05 12:00:00,2016-06-05 13:00:00,"abd8","Aberdeen Wellington Road","temp",75953,15.607,1,0,0,1,0,"degC","hourly",1372,"aun"
"62",2016-06-05 13:00:00,2016-06-05 14:00:00,"abd8","Aberdeen Wellington Road","temp",75953,15.674,1,0,0,1,0,"degC","hourly",1372,"aun"
"63",2016-06-05 14:00:00,2016-06-05 15:00:00,"abd8","Aberdeen Wellington Road","temp",75953,15.568,1,0,0,1,0,"degC","hourly",1372,"aun"
"64",2016-06-05 15:00:00,2016-06-05 16:00:00,"abd8","Aberdeen Wellington Road","temp",75953,15.187,1,0,0,1,0,"degC","hourly",1372,"aun"
"65",2016-06-05 16:00:00,2016-06-05 17:00:00,"abd8","Aberdeen Wellington Road","temp",75953,14.642,1,0,0,1,0,"degC","hourly",1372,"aun"
"66",2016-06-05 17:00:00,2016-06-05 18:00:00,"abd8","Aberdeen Wellington Road","temp",75953,13.973,1,0,0,1,0,"degC","hourly",1372,"aun"
"67",2016-06-05 18:00:00,2016-06-05 19:00:00,"abd8","Aberdeen Wellington Road","temp",75953,12.696,1,0,0,1,0,"degC","hourly",1372,"aun"
"68",2016-06-05 19:00:00,2016-06-05 20:00:00,"abd8","Aberdeen Wellington Road","temp",75953,11.037,1,0,0,1,0,"degC","hourly",1372,"aun"
"69",2016-06-05 20:00:00,2016-06-05 21:00:00,"abd8","Aberdeen Wellington Road","temp",75953,9.3714,1,0,0,1,0,"degC","hourly",1372,"aun"
"70",2016-06-05 21:00:00,2016-06-05 22:00:00,"abd8","Aberdeen Wellington Road","temp",75953,8.0674,1,0,0,1,0,"degC","hourly",1372,"aun"
"71",2016-06-05 22:00:00,2016-06-05 23:00:00,"abd8","Aberdeen Wellington Road","temp",75953,8.2077,1,0,0,1,0,"degC","hourly",1372,"aun"
"72",NA,NA,"abd8","Aberdeen Wellington Road","temp",75953,7.4943,1,0,0,1,0,"degC","hourly",1372,"aun"
"73",2016-06-05 00:00:00,2016-06-05 01:00:00,"acth","Auchencorth Moss","temp",72980,4.259,1,0,0,1,0,"degC","hourly",1375,"rural"
"74",2016-06-05 01:00:00,2016-06-05 02:00:00,"acth","Auchencorth Moss","temp",72980,4.0369,1,0,0,1,0,"degC","hourly",1375,"rural"
"75",2016-06-05 02:00:00,2016-06-05 03:00:00,"acth","Auchencorth Moss","temp",72980,3.9634,1,0,0,1,0,"degC","hourly",1375,"rural"
"76",2016-06-05 03:00:00,2016-06-05 04:00:00,"acth","Auchencorth Moss","temp",72980,3.7232,1,0,0,1,0,"degC","hourly",1375,"rural"
"77",2016-06-05 04:00:00,2016-06-05 05:00:00,"acth","Auchencorth Moss","temp",72980,4.7263,1,0,0,1,0,"degC","hourly",1375,"rural"
"78",2016-06-05 05:00:00,2016-06-05 06:00:00,"acth","Auchencorth Moss","temp",72980,7.353,1,0,0,1,0,"degC","hourly",1375,"rural"
"79",2016-06-05 06:00:00,2016-06-05 07:00:00,"acth","Auchencorth Moss","temp",72980,9.3203,1,0,0,1,0,"degC","hourly",1375,"rural"
"80",2016-06-05 07:00:00,2016-06-05 08:00:00,"acth","Auchencorth Moss","temp",72980,11.162,1,0,0,1,0,"degC","hourly",1375,"rural"
"81",2016-06-05 08:00:00,2016-06-05 09:00:00,"acth","Auchencorth Moss","temp",72980,12.959,1,0,0,1,0,"degC","hourly",1375,"rural"
"82",2016-06-05 09:00:00,2016-06-05 10:00:00,"acth","Auchencorth Moss","temp",72980,14.01,1,0,0,1,0,"degC","hourly",1375,"rural"
"83",2016-06-05 10:00:00,2016-06-05 11:00:00,"acth","Auchencorth Moss","temp",72980,15.237,1,0,0,1,0,"degC","hourly",1375,"rural"
"84",2016-06-05 11:00:00,2016-06-05 12:00:00,"acth","Auchencorth Moss","temp",72980,16.845,1,0,0,1,0,"degC","hourly",1375,"rural"
"85",2016-06-05 12:00:00,2016-06-05 13:00:00,"acth","Auchencorth Moss","temp",72980,17.74,1,0,0,1,0,"degC","hourly",1375,"rural"
"86",2016-06-05 13:00:00,2016-06-05 14:00:00,"acth","Auchencorth Moss","temp",72980,18.229,1,0,0,1,0,"degC","hourly",1375,"rural"
"87",2016-06-05 14:00:00,2016-06-05 15:00:00,"acth","Auchencorth Moss","temp",72980,18.227,1,0,0,1,0,"degC","hourly",1375,"rural"
"88",2016-06-05 15:00:00,2016-06-05 16:00:00,"acth","Auchencorth Moss","temp",72980,17.976,1,0,0,1,0,"degC","hourly",1375,"rural"
"89",2016-06-05 16:00:00,2016-06-05 17:00:00,"acth","Auchencorth Moss","temp",72980,17.692,1,0,0,1,0,"degC","hourly",1375,"rural"
"90",2016-06-05 17:00:00,2016-06-05 18:00:00,"acth","Auchencorth Moss","temp",72980,16.854,1,0,0,1,0,"degC","hourly",1375,"rural"
"91",2016-06-05 18:00:00,2016-06-05 19:00:00,"acth","Auchencorth Moss","temp",72980,15.468,1,0,0,1,0,"degC","hourly",1375,"rural"
"92",2016-06-05 19:00:00,2016-06-05 20:00:00,"acth","Auchencorth Moss","temp",72980,13.488,1,0,0,1,0,"degC","hourly",1375,"rural"
"93",2016-06-05 20:00:00,2016-06-05 21:00:00,"acth","Auchencorth Moss","temp",72980,11.49,1,0,0,1,0,"degC","hourly",1375,"rural"
"94",2016-06-05 21:00:00,2016-06-05 22:00:00,"acth","Auchencorth Moss","temp",72980,10.242,1,0,0,1,0,"degC","hourly",1375,"rural"
"95",2016-06-05 22:00:00,2016-06-05 23:00:00,"acth","Auchencorth Moss","temp",72980,9.4755,1,0,0,1,0,"degC","hourly",1375,"rural"
"96",NA,NA,"acth","Auchencorth Moss","temp",72980,8.7791,1,0,0,1,0,"degC","hourly",1375,"rural"
"97",2016-06-05 00:00:00,2016-06-05 01:00:00,"agrn","Birmingham Acocks Green","temp",73328,10.924,1,0,0,1,0,"degC","hourly",1372,"aun"
"98",2016-06-05 01:00:00,2016-06-05 02:00:00,"agrn","Birmingham Acocks Green","temp",73328,10.543,1,0,0,1,0,"degC","hourly",1372,"aun"
"99",2016-06-05 02:00:00,2016-06-05 03:00:00,"agrn","Birmingham Acocks Green","temp",73328,9.8799,1,0,0,1,0,"degC","hourly",1372,"aun"
"100",2016-06-05 03:00:00,2016-06-05 04:00:00,"agrn","Birmingham Acocks Green","temp",73328,9.3525,1,0,0,1,0,"degC","hourly",1372,"aun"
"101",2016-06-05 04:00:00,2016-06-05 05:00:00,"agrn","Birmingham Acocks Green","temp",73328,8.8513,1,0,0,1,0,"degC","hourly",1372,"aun"
"102",2016-06-05 05:00:00,2016-06-05 06:00:00,"agrn","Birmingham Acocks Green","temp",73328,8.5352,1,0,0,1,0,"degC","hourly",1372,"aun"
"103",2016-06-05 06:00:00,2016-06-05 07:00:00,"agrn","Birmingham Acocks Green","temp",73328,8.6882,1,0,0,1,0,"degC","hourly",1372,"aun"
"104",2016-06-05 07:00:00,2016-06-05 08:00:00,"agrn","Birmingham Acocks Green","temp",73328,10.03,1,0,0,1,0,"degC","hourly",1372,"aun"
"105",2016-06-05 08:00:00,2016-06-05 09:00:00,"agrn","Birmingham Acocks Green","temp",73328,13.56,1,0,0,1,0,"degC","hourly",1372,"aun"
"106",2016-06-05 09:00:00,2016-06-05 10:00:00,"agrn","Birmingham Acocks Green","temp",73328,16.085,1,0,0,1,0,"degC","hourly",1372,"aun"
"107",2016-06-05 10:00:00,2016-06-05 11:00:00,"agrn","Birmingham Acocks Green","temp",73328,18.737,1,0,0,1,0,"degC","hourly",1372,"aun"
"108",2016-06-05 11:00:00,2016-06-05 12:00:00,"agrn","Birmingham Acocks Green","temp",73328,20.145,1,0,0,1,0,"degC","hourly",1372,"aun"
"109",2016-06-05 12:00:00,2016-06-05 13:00:00,"agrn","Birmingham Acocks Green","temp",73328,21.266,1,0,0,1,0,"degC","hourly",1372,"aun"
"110",2016-06-05 13:00:00,2016-06-05 14:00:00,"agrn","Birmingham Acocks Green","temp",73328,22.022,1,0,0,1,0,"degC","hourly",1372,"aun"
"111",2016-06-05 14:00:00,2016-06-05 15:00:00,"agrn","Birmingham Acocks Green","temp",73328,22.221,1,0,0,1,0,"degC","hourly",1372,"aun"
"112",2016-06-05 15:00:00,2016-06-05 16:00:00,"agrn","Birmingham Acocks Green","temp",73328,22.197,1,0,0,1,0,"degC","hourly",1372,"aun"
"113",2016-06-05 16:00:00,2016-06-05 17:00:00,"agrn","Birmingham Acocks Green","temp",73328,21.842,1,0,0,1,0,"degC","hourly",1372,"aun"
"114",2016-06-05 17:00:00,2016-06-05 18:00:00,"agrn","Birmingham Acocks Green","temp",73328,21.173,1,0,0,1,0,"degC","hourly",1372,"aun"
"115",2016-06-05 18:00:00,2016-06-05 19:00:00,"agrn","Birmingham Acocks Green","temp",73328,19.987,1,0,0,1,0,"degC","hourly",1372,"aun"
"116",2016-06-05 19:00:00,2016-06-05 20:00:00,"agrn","Birmingham Acocks Green","temp",73328,17.224,1,0,0,1,0,"degC","hourly",1372,"aun"
"117",2016-06-05 20:00:00,2016-06-05 21:00:00,"agrn","Birmingham Acocks Green","temp",73328,15.04,1,0,0,1,0,"degC","hourly",1372,"aun"
"118",2016-06-05 21:00:00,2016-06-05 22:00:00,"agrn","Birmingham Acocks Green","temp",73328,13.331,1,0,0,1,0,"degC","hourly",1372,"aun"
"119",2016-06-05 22:00:00,2016-06-05 23:00:00,"agrn","Birmingham Acocks Green","temp",73328,11.797,1,0,0,1,0,"degC","hourly",1372,"aun"
"120",NA,NA,"agrn","Birmingham Acocks Green","temp",73328,10.241,1,0,0,1,0,"degC","hourly",1372,"aun"
"121",2016-06-05 00:00:00,2016-06-05 01:00:00,"ah","Aston Hill","temp",72983,12.534,1,0,0,1,0,"degC","hourly",1375,"rural"
"122",2016-06-05 01:00:00,2016-06-05 02:00:00,"ah","Aston Hill","temp",72983,12.384,1,0,0,1,0,"degC","hourly",1375,"rural"
"123",2016-06-05 02:00:00,2016-06-05 03:00:00,"ah","Aston Hill","temp",72983,11.813,1,0,0,1,0,"degC","hourly",1375,"rural"
"124",2016-06-05 03:00:00,2016-06-05 04:00:00,"ah","Aston Hill","temp",72983,11.111,1,0,0,1,0,"degC","hourly",1375,"rural"
"125",2016-06-05 04:00:00,2016-06-05 05:00:00,"ah","Aston Hill","temp",72983,10.567,1,0,0,1,0,"degC","hourly",1375,"rural"
"126",2016-06-05 05:00:00,2016-06-05 06:00:00,"ah","Aston Hill","temp",72983,10.189,1,0,0,1,0,"degC","hourly",1375,"rural"
"127",2016-06-05 06:00:00,2016-06-05 07:00:00,"ah","Aston Hill","temp",72983,10.074,1,0,0,1,0,"degC","hourly",1375,"rural"
"128",2016-06-05 07:00:00,2016-06-05 08:00:00,"ah","Aston Hill","temp",72983,10.424,1,0,0,1,0,"degC","hourly",1375,"rural"
"129",2016-06-05 08:00:00,2016-06-05 09:00:00,"ah","Aston Hill","temp",72983,13.241,1,0,0,1,0,"degC","hourly",1375,"rural"
"130",2016-06-05 09:00:00,2016-06-05 10:00:00,"ah","Aston Hill","temp",72983,16.369,1,0,0,1,0,"degC","hourly",1375,"rural"
"131",2016-06-05 10:00:00,2016-06-05 11:00:00,"ah","Aston Hill","temp",72983,18.302,1,0,0,1,0,"degC","hourly",1375,"rural"
"132",2016-06-05 11:00:00,2016-06-05 12:00:00,"ah","Aston Hill","temp",72983,19.277,1,0,0,1,0,"degC","hourly",1375,"rural"
"133",2016-06-05 12:00:00,2016-06-05 13:00:00,"ah","Aston Hill","temp",72983,20.387,1,0,0,1,0,"degC","hourly",1375,"rural"
"134",2016-06-05 13:00:00,2016-06-05 14:00:00,"ah","Aston Hill","temp",72983,21.01,1,0,0,1,0,"degC","hourly",1375,"rural"
"135",2016-06-05 14:00:00,2016-06-05 15:00:00,"ah","Aston Hill","temp",72983,21.378,1,0,0,1,0,"degC","hourly",1375,"rural"
"136",2016-06-05 15:00:00,2016-06-05 16:00:00,"ah","Aston Hill","temp",72983,21.575,1,0,0,1,0,"degC","hourly",1375,"rural"
"137",2016-06-05 16:00:00,2016-06-05 17:00:00,"ah","Aston Hill","temp",72983,21.456,1,0,0,1,0,"degC","hourly",1375,"rural"
"138",2016-06-05 17:00:00,2016-06-05 18:00:00,"ah","Aston Hill","temp",72983,20.746,1,0,0,1,0,"degC","hourly",1375,"rural"
"139",2016-06-05 18:00:00,2016-06-05 19:00:00,"ah","Aston Hill","temp",72983,19.398,1,0,0,1,0,"degC","hourly",1375,"rural"
"140",2016-06-05 19:00:00,2016-06-05 20:00:00,"ah","Aston Hill","temp",72983,16.938,1,0,0,1,0,"degC","hourly",1375,"rural"
"141",2016-06-05 20:00:00,2016-06-05 21:00:00,"ah","Aston Hill","temp",72983,15.062,1,0,0,1,0,"degC","hourly",1375,"rural"
"142",2016-06-05 21:00:00,2016-06-05 22:00:00,"ah","Aston Hill","temp",72983,13.9,1,0,0,1,0,"degC","hourly",1375,"rural"
"143",2016-06-05 22:00:00,2016-06-05 23:00:00,"ah","Aston Hill","temp",72983,13.151,1,0,0,1,0,"degC","hourly",1375,"rural"
"144",NA,NA,"ah","Aston Hill","temp",72983,12.161,1,0,0,1,0,"degC","hourly",1375,"rural"
"145",2016-06-05 00:00:00,2016-06-05 01:00:00,"arm6","Armagh Roadside","temp",74175,9.0866,1,0,0,1,0,"degC","hourly",1372,"aun"
"146",2016-06-05 01:00:00,2016-06-05 02:00:00,"arm6","Armagh Roadside","temp",74175,8.9032,1,0,0,1,0,"degC","hourly",1372,"aun"
"147",2016-06-05 02:00:00,2016-06-05 03:00:00,"arm6","Armagh Roadside","temp",74175,9.2475,1,0,0,1,0,"degC","hourly",1372,"aun"
"148",2016-06-05 03:00:00,2016-06-05 04:00:00,"arm6","Armagh Roadside","temp",74175,9.3227,1,0,0,1,0,"degC","hourly",1372,"aun"
"149",2016-06-05 04:00:00,2016-06-05 05:00:00,"arm6","Armagh Roadside","temp",74175,9.4402,1,0,0,1,0,"degC","hourly",1372,"aun"
"150",2016-06-05 05:00:00,2016-06-05 06:00:00,"arm6","Armagh Roadside","temp",74175,9.849,1,0,0,1,0,"degC","hourly",1372,"aun"
"151",2016-06-05 06:00:00,2016-06-05 07:00:00,"arm6","Armagh Roadside","temp",74175,10.497,1,0,0,1,0,"degC","hourly",1372,"aun"
"152",2016-06-05 07:00:00,2016-06-05 08:00:00,"arm6","Armagh Roadside","temp",74175,11.465,1,0,0,1,0,"degC","hourly",1372,"aun"
"153",2016-06-05 08:00:00,2016-06-05 09:00:00,"arm6","Armagh Roadside","temp",74175,12.422,1,0,0,1,0,"degC","hourly",1372,"aun"
"154",2016-06-05 09:00:00,2016-06-05 10:00:00,"arm6","Armagh Roadside","temp",74175,13.575,1,0,0,1,0,"degC","hourly",1372,"aun"
"155",2016-06-05 10:00:00,2016-06-05 11:00:00,"arm6","Armagh Roadside","temp",74175,14.89,1,0,0,1,0,"degC","hourly",1372,"aun"
"156",2016-06-05 11:00:00,2016-06-05 12:00:00,"arm6","Armagh Roadside","temp",74175,16.661,1,0,0,1,0,"degC","hourly",1372,"aun"
"157",2016-06-05 12:00:00,2016-06-05 13:00:00,"arm6","Armagh Roadside","temp",74175,17.535,1,0,0,1,0,"degC","hourly",1372,"aun"
"158",2016-06-05 13:00:00,2016-06-05 14:00:00,"arm6","Armagh Roadside","temp",74175,17.564,1,0,0,1,0,"degC","hourly",1372,"aun"
"159",2016-06-05 14:00:00,2016-06-05 15:00:00,"arm6","Armagh Roadside","temp",74175,17.653,1,0,0,1,0,"degC","hourly",1372,"aun"
"160",2016-06-05 15:00:00,2016-06-05 16:00:00,"arm6","Armagh Roadside","temp",74175,18.325,1,0,0,1,0,"degC","hourly",1372,"aun"
"161",2016-06-05 16:00:00,2016-06-05 17:00:00,"arm6","Armagh Roadside","temp",74175,19.073,1,0,0,1,0,"degC","hourly",1372,"aun"
"162",2016-06-05 17:00:00,2016-06-05 18:00:00,"arm6","Armagh Roadside","temp",74175,18.336,1,0,0,1,0,"degC","hourly",1372,"aun"
"163",2016-06-05 18:00:00,2016-06-05 19:00:00,"arm6","Armagh Roadside","temp",74175,17.15,1,0,0,1,0,"degC","hourly",1372,"aun"
"164",2016-06-05 19:00:00,2016-06-05 20:00:00,"arm6","Armagh Roadside","temp",74175,15.319,1,0,0,1,0,"degC","hourly",1372,"aun"
"165",2016-06-05 20:00:00,2016-06-05 21:00:00,"arm6","Armagh Roadside","temp",74175,13.6,1,0,0,1,0,"degC","hourly",1372,"aun"
"166",2016-06-05 21:00:00,2016-06-05 22:00:00,"arm6","Armagh Roadside","temp",74175,12.928,1,0,0,1,0,"degC","hourly",1372,"aun"
"167",2016-06-05 22:00:00,2016-06-05 23:00:00,"arm6","Armagh Roadside","temp",74175,12.699,1,0,0,1,0,"degC","hourly",1372,"aun"
"168",NA,NA,"arm6","Armagh Roadside","temp",74175,12.055,1,0,0,1,0,"degC","hourly",1372,"aun"
"169",2016-06-05 00:00:00,2016-06-05 01:00:00,"balm","Ballymena Ballykeel","temp",74178,11.801,1,0,0,1,0,"degC","hourly",1372,"aun"
"170",2016-06-05 01:00:00,2016-06-05 02:00:00,"balm","Ballymena Ballykeel","temp",74178,11.814,1,0,0,1,0,"degC","hourly",1372,"aun"
"171",2016-06-05 02:00:00,2016-06-05 03:00:00,"balm","Ballymena Ballykeel","temp",74178,12.402,1,0,0,1,0,"degC","hourly",1372,"aun"
"172",2016-06-05 03:00:00,2016-06-05 04:00:00,"balm","Ballymena Ballykeel","temp",74178,12.418,1,0,0,1,0,"degC","hourly",1372,"aun"
"173",2016-06-05 04:00:00,2016-06-05 05:00:00,"balm","Ballymena Ballykeel","temp",74178,12.14,1,0,0,1,0,"degC","hourly",1372,"aun"
"174",2016-06-05 05:00:00,2016-06-05 06:00:00,"balm","Ballymena Ballykeel","temp",74178,12.088,1,0,0,1,0,"degC","hourly",1372,"aun"
"175",2016-06-05 06:00:00,2016-06-05 07:00:00,"balm","Ballymena Ballykeel","temp",74178,12.068,1,0,0,1,0,"degC","hourly",1372,"aun"
